Generations;RWM1;RWM2;RWM3;RWM Avg;AWM1;AWM2;AWM3;AWM Avg;RWOM1;RWOM2;RWOM3;RWOM Avg;AWOM1;AWOM2;AWOM3;AWOM Avg
4003;0,274;0,308;0,274;0,285;0,280;0,246;0,246;0,257;0,324;0,274;0,302;0,300;0,302;0,274;0,274;0,283
4004;0,274;0,308;0,274;0,285;0,280;0,246;0,246;0,257;0,324;0,274;0,302;0,300;0,302;0,274;0,274;0,283
4005;0,274;0,308;0,274;0,285;0,280;0,246;0,246;0,257;0,324;0,274;0,302;0,300;0,302;0,274;0,274;0,283
4006;0,274;0,308;0,274;0,285;0,280;0,246;0,246;0,257;0,324;0,274;0,302;0,300;0,302;0,274;0,274;0,283
4007;0,274;0,308;0,274;0,285;0,280;0,246;0,246;0,257;0,324;0,274;0,302;0,300;0,302;0,274;0,274;0,283
4008;0,274;0,308;0,274;0,285;0,280;0,246;0,246;0,257;0,324;0,274;0,302;0,300;0,302;0,274;0,274;0,283
4009;0,274;0,308;0,274;0,285;0,280;0,246;0,246;0,257;0,324;0,274;0,302;0,300;0,302;0,274;0,274;0,283
4010;0,274;0,308;0,274;0,285;0,280;0,246;0,246;0,257;0,324;0,274;0,302;0,300;0,302;0,274;0,274;0,283
4011;0,274;0,308;0,274;0,285;0,280;0,246;0,246;0,257;0,324;0,274;0,302;0,300;0,302;0,274;0,274;0,283
4012;0,274;0,308;0,274;0,285;0,280;0,246;0,246;0,257;0,324;0,274;0,302;0,300;0,302;0,274;0,274;0,283
4013;0,274;0,308;0,274;0,285;0,280;0,246;0,246;0,257;0,324;0,274;0,302;0,300;0,302;0,274;0,274;0,283
4014;0,274;0,308;0,274;0,285;0,280;0,246;0,246;0,257;0,324;0,274;0,302;0,300;0,302;0,274;0,274;0,283
4015;0,274;0,308;0,274;0,285;0,280;0,246;0,246;0,257;0,324;0,274;0,302;0,300;0,302;0,274;0,274;0,283
4016;0,274;0,308;0,274;0,285;0,280;0,246;0,246;0,257;0,324;0,274;0,302;0,300;0,302;0,274;0,274;0,283
4017;0,274;0,308;0,274;0,285;0,280;0,246;0,246;0,257;0,324;0,274;0,302;0,300;0,302;0,274;0,274;0,283
4018;0,274;0,308;0,274;0,285;0,280;0,246;0,246;0,257;0,324;0,274;0,302;0,300;0,302;0,274;0,274;0,283
4019;0,274;0,308;0,274;0,285;0,280;0,246;0,246;0,257;0,324;0,274;0,302;0,300;0,302;0,274;0,274;0,283
4020;0,274;0,308;0,274;0,285;0,280;0,246;0,246;0,257;0,324;0,274;0,302;0,300;0,302;0,274;0,274;0,283
4021;0,274;0,308;0,274;0,285;0,280;0,246;0,246;0,257;0,324;0,274;0,302;0,300;0,302;0,274;0,274;0,283
4022;0,274;0,308;0,274;0,285;0,280;0,246;0,246;0,257;0,324;0,274;0,302;0,300;0,302;0,274;0,274;0,283
4023;0,274;0,308;0,274;0,285;0,280;0,246;0,246;0,257;0,324;0,274;0,302;0,300;0,302;0,274;0,274;0,283
4024;0,274;0,308;0,274;0,285;0,280;0,246;0,246;0,257;0,324;0,274;0,302;0,300;0,302;0,274;0,274;0,283
4025;0,274;0,308;0,274;0,285;0,280;0,246;0,246;0,257;0,324;0,274;0,302;0,300;0,302;0,274;0,274;0,283
4026;0,274;0,308;0,274;0,285;0,280;0,246;0,246;0,257;0,324;0,274;0,302;0,300;0,302;0,274;0,274;0,283
4027;0,274;0,308;0,274;0,285;0,280;0,246;0,246;0,257;0,324;0,274;0,302;0,300;0,302;0,274;0,274;0,283
4028;0,274;0,308;0,274;0,285;0,280;0,246;0,246;0,257;0,324;0,274;0,302;0,300;0,302;0,274;0,274;0,283
4029;0,274;0,308;0,274;0,285;0,280;0,246;0,246;0,257;0,324;0,274;0,302;0,300;0,302;0,274;0,274;0,283
4030;0,274;0,308;0,274;0,285;0,280;0,246;0,246;0,257;0,324;0,274;0,302;0,300;0,302;0,274;0,274;0,283
4031;0,274;0,308;0,274;0,285;0,280;0,246;0,246;0,257;0,324;0,274;0,302;0,300;0,302;0,274;0,274;0,283
4032;0,274;0,308;0,274;0,285;0,280;0,246;0,246;0,257;0,324;0,274;0,302;0,300;0,302;0,274;0,274;0,283
4033;0,274;0,308;0,274;0,285;0,280;0,246;0,246;0,257;0,324;0,274;0,302;0,300;0,302;0,274;0,274;0,283
4034;0,274;0,308;0,274;0,285;0,280;0,246;0,246;0,257;0,324;0,274;0,302;0,300;0,302;0,274;0,274;0,283
4035;0,274;0,308;0,274;0,285;0,280;0,246;0,246;0,257;0,324;0,274;0,302;0,300;0,302;0,274;0,274;0,283
4036;0,274;0,308;0,274;0,285;0,280;0,246;0,246;0,257;0,324;0,274;0,302;0,300;0,302;0,274;0,274;0,283
4037;0,274;0,308;0,274;0,285;0,280;0,246;0,246;0,257;0,324;0,274;0,302;0,300;0,302;0,274;0,274;0,283
4038;0,274;0,308;0,274;0,285;0,280;0,246;0,246;0,257;0,324;0,274;0,302;0,300;0,302;0,274;0,274;0,283
4039;0,274;0,308;0,274;0,285;0,280;0,246;0,246;0,257;0,324;0,274;0,302;0,300;0,302;0,274;0,274;0,283
4040;0,274;0,308;0,274;0,285;0,280;0,246;0,246;0,257;0,324;0,274;0,302;0,300;0,302;0,274;0,274;0,283
4041;0,274;0,308;0,274;0,285;0,280;0,246;0,246;0,257;0,324;0,274;0,302;0,300;0,302;0,274;0,274;0,283
4042;0,274;0,308;0,274;0,285;0,280;0,246;0,246;0,257;0,324;0,274;0,302;0,300;0,302;0,274;0,274;0,283
4043;0,274;0,308;0,274;0,285;0,280;0,246;0,246;0,257;0,324;0,274;0,302;0,300;0,302;0,274;0,274;0,283
4044;0,274;0,308;0,274;0,285;0,280;0,246;0,246;0,257;0,324;0,274;0,302;0,300;0,302;0,274;0,274;0,283
4045;0,274;0,308;0,274;0,285;0,280;0,246;0,246;0,257;0,324;0,274;0,302;0,300;0,302;0,274;0,274;0,283
4046;0,274;0,308;0,274;0,285;0,280;0,246;0,246;0,257;0,324;0,274;0,302;0,300;0,302;0,274;0,274;0,283
4047;0,274;0,308;0,274;0,285;0,280;0,246;0,246;0,257;0,324;0,274;0,302;0,300;0,302;0,274;0,274;0,283
4048;0,274;0,308;0,274;0,285;0,280;0,246;0,246;0,257;0,324;0,274;0,302;0,300;0,302;0,274;0,274;0,283
4049;0,274;0,308;0,274;0,285;0,280;0,246;0,246;0,257;0,324;0,274;0,302;0,300;0,302;0,274;0,274;0,283
4050;0,274;0,308;0,274;0,285;0,280;0,246;0,246;0,257;0,324;0,274;0,302;0,300;0,302;0,274;0,274;0,283
4051;0,274;0,308;0,274;0,285;0,280;0,246;0,246;0,257;0,324;0,274;0,302;0,300;0,302;0,274;0,274;0,283
4052;0,274;0,308;0,274;0,285;0,280;0,246;0,246;0,257;0,324;0,274;0,302;0,300;0,302;0,274;0,274;0,283
4053;0,274;0,308;0,274;0,285;0,280;0,246;0,246;0,257;0,324;0,274;0,302;0,300;0,302;0,274;0,274;0,283
4054;0,274;0,308;0,274;0,285;0,280;0,246;0,246;0,257;0,324;0,274;0,302;0,300;0,302;0,274;0,274;0,283
4055;0,274;0,308;0,274;0,285;0,280;0,246;0,246;0,257;0,324;0,274;0,302;0,300;0,302;0,274;0,274;0,283
4056;0,274;0,308;0,274;0,285;0,280;0,246;0,246;0,257;0,324;0,274;0,302;0,300;0,302;0,274;0,274;0,283
4057;0,274;0,308;0,274;0,285;0,280;0,246;0,246;0,257;0,324;0,274;0,302;0,300;0,302;0,274;0,274;0,283
4058;0,274;0,308;0,274;0,285;0,280;0,246;0,246;0,257;0,324;0,274;0,302;0,300;0,302;0,274;0,274;0,283
4059;0,274;0,308;0,274;0,285;0,280;0,246;0,246;0,257;0,324;0,274;0,302;0,300;0,302;0,274;0,274;0,283
4060;0,274;0,308;0,274;0,285;0,280;0,246;0,246;0,257;0,324;0,274;0,302;0,300;0,302;0,274;0,274;0,283
4061;0,274;0,308;0,274;0,285;0,280;0,246;0,246;0,257;0,324;0,274;0,302;0,300;0,302;0,274;0,274;0,283
4062;0,274;0,308;0,274;0,285;0,280;0,246;0,246;0,257;0,324;0,274;0,302;0,300;0,302;0,274;0,274;0,283
4063;0,274;0,308;0,274;0,285;0,280;0,246;0,246;0,257;0,324;0,274;0,302;0,300;0,302;0,274;0,274;0,283
4064;0,274;0,308;0,274;0,285;0,280;0,246;0,246;0,257;0,324;0,274;0,302;0,300;0,302;0,274;0,274;0,283
4065;0,274;0,308;0,274;0,285;0,280;0,246;0,246;0,257;0,324;0,274;0,302;0,300;0,302;0,274;0,274;0,283
4066;0,274;0,308;0,274;0,285;0,280;0,246;0,246;0,257;0,324;0,274;0,302;0,300;0,302;0,274;0,274;0,283
4067;0,274;0,308;0,274;0,285;0,280;0,246;0,246;0,257;0,324;0,274;0,302;0,300;0,302;0,274;0,274;0,283
4068;0,274;0,308;0,274;0,285;0,280;0,246;0,246;0,257;0,324;0,274;0,302;0,300;0,302;0,274;0,274;0,283
4069;0,274;0,308;0,274;0,285;0,280;0,246;0,246;0,257;0,324;0,274;0,302;0,300;0,302;0,274;0,274;0,283
4070;0,274;0,308;0,274;0,285;0,280;0,246;0,246;0,257;0,324;0,274;0,302;0,300;0,302;0,274;0,274;0,283
4071;0,274;0,308;0,274;0,285;0,280;0,246;0,246;0,257;0,324;0,274;0,302;0,300;0,302;0,274;0,274;0,283
4072;0,274;0,308;0,274;0,285;0,280;0,246;0,246;0,257;0,324;0,274;0,302;0,300;0,302;0,274;0,274;0,283
4073;0,274;0,308;0,274;0,285;0,280;0,246;0,246;0,257;0,324;0,274;0,302;0,300;0,302;0,274;0,274;0,283
4074;0,274;0,308;0,274;0,285;0,280;0,246;0,246;0,257;0,324;0,274;0,302;0,300;0,302;0,274;0,274;0,283
4075;0,274;0,308;0,274;0,285;0,280;0,246;0,246;0,257;0,324;0,274;0,302;0,300;0,302;0,274;0,274;0,283
4076;0,274;0,308;0,274;0,285;0,280;0,246;0,246;0,257;0,324;0,274;0,302;0,300;0,302;0,274;0,274;0,283
4077;0,274;0,308;0,274;0,285;0,280;0,246;0,246;0,257;0,324;0,274;0,302;0,300;0,302;0,274;0,274;0,283
4078;0,274;0,308;0,274;0,285;0,280;0,246;0,246;0,257;0,324;0,274;0,302;0,300;0,302;0,274;0,274;0,283
4079;0,274;0,308;0,274;0,285;0,280;0,246;0,246;0,257;0,324;0,274;0,302;0,300;0,302;0,274;0,274;0,283
4080;0,274;0,308;0,274;0,285;0,280;0,246;0,246;0,257;0,324;0,274;0,302;0,300;0,302;0,274;0,274;0,283
4081;0,274;0,308;0,274;0,285;0,280;0,246;0,246;0,257;0,324;0,274;0,302;0,300;0,302;0,274;0,274;0,283
4082;0,274;0,308;0,274;0,285;0,280;0,246;0,246;0,257;0,324;0,274;0,302;0,300;0,302;0,274;0,274;0,283
4083;0,274;0,308;0,274;0,285;0,280;0,246;0,246;0,257;0,324;0,274;0,302;0,300;0,302;0,274;0,274;0,283
4084;0,274;0,308;0,274;0,285;0,280;0,246;0,246;0,257;0,324;0,274;0,302;0,300;0,302;0,274;0,274;0,283
4085;0,274;0,308;0,274;0,285;0,280;0,246;0,246;0,257;0,324;0,274;0,302;0,300;0,302;0,274;0,274;0,283
4086;0,274;0,308;0,274;0,285;0,280;0,246;0,246;0,257;0,324;0,274;0,302;0,300;0,302;0,274;0,274;0,283
4087;0,274;0,308;0,274;0,285;0,280;0,246;0,246;0,257;0,324;0,274;0,302;0,300;0,302;0,274;0,274;0,283
4088;0,274;0,308;0,274;0,285;0,280;0,246;0,246;0,257;0,324;0,274;0,302;0,300;0,302;0,274;0,274;0,283
4089;0,274;0,308;0,274;0,285;0,280;0,246;0,246;0,257;0,324;0,274;0,302;0,300;0,302;0,274;0,274;0,283
4090;0,274;0,308;0,274;0,285;0,280;0,246;0,246;0,257;0,324;0,274;0,302;0,300;0,302;0,274;0,274;0,283
4091;0,274;0,308;0,274;0,285;0,280;0,246;0,246;0,257;0,324;0,274;0,302;0,300;0,302;0,274;0,274;0,283
4092;0,274;0,308;0,274;0,285;0,280;0,246;0,246;0,257;0,324;0,274;0,302;0,300;0,302;0,274;0,274;0,283
4093;0,274;0,308;0,274;0,285;0,280;0,246;0,246;0,257;0,324;0,274;0,302;0,300;0,302;0,274;0,274;0,283
4094;0,274;0,308;0,274;0,285;0,280;0,246;0,246;0,257;0,324;0,274;0,302;0,300;0,302;0,274;0,274;0,283
4095;0,274;0,308;0,274;0,285;0,280;0,246;0,246;0,257;0,324;0,274;0,302;0,300;0,302;0,274;0,274;0,283
4096;0,274;0,308;0,274;0,285;0,280;0,246;0,246;0,257;0,324;0,274;0,302;0,300;0,302;0,274;0,274;0,283
4097;0,274;0,308;0,274;0,285;0,280;0,246;0,246;0,257;0,324;0,274;0,302;0,300;0,302;0,274;0,274;0,283
4098;0,274;0,308;0,274;0,285;0,280;0,246;0,246;0,257;0,324;0,274;0,302;0,300;0,302;0,274;0,274;0,283
4099;0,274;0,308;0,274;0,285;0,280;0,246;0,246;0,257;0,324;0,274;0,302;0,300;0,302;0,274;0,274;0,283
4100;0,274;0,308;0,274;0,285;0,280;0,246;0,246;0,257;0,324;0,274;0,302;0,300;0,302;0,274;0,274;0,283
4101;0,274;0,308;0,274;0,285;0,280;0,246;0,246;0,257;0,324;0,274;0,302;0,300;0,302;0,274;0,274;0,283
4102;0,274;0,308;0,274;0,285;0,280;0,246;0,246;0,257;0,324;0,274;0,302;0,300;0,302;0,274;0,274;0,283
4103;0,274;0,308;0,274;0,285;0,280;0,246;0,246;0,257;0,324;0,274;0,302;0,300;0,302;0,274;0,274;0,283
4104;0,274;0,308;0,274;0,285;0,280;0,246;0,246;0,257;0,324;0,274;0,302;0,300;0,302;0,274;0,274;0,283
4105;0,274;0,308;0,274;0,285;0,280;0,246;0,246;0,257;0,324;0,274;0,302;0,300;0,302;0,274;0,274;0,283
4106;0,274;0,308;0,274;0,285;0,280;0,246;0,246;0,257;0,324;0,274;0,302;0,300;0,302;0,274;0,274;0,283
4107;0,274;0,308;0,274;0,285;0,280;0,246;0,246;0,257;0,324;0,274;0,302;0,300;0,302;0,274;0,274;0,283
4108;0,274;0,308;0,274;0,285;0,280;0,246;0,246;0,257;0,324;0,274;0,302;0,300;0,302;0,274;0,274;0,283
4109;0,274;0,308;0,274;0,285;0,280;0,246;0,246;0,257;0,324;0,274;0,302;0,300;0,302;0,274;0,274;0,283
4110;0,274;0,308;0,274;0,285;0,280;0,246;0,246;0,257;0,324;0,274;0,302;0,300;0,302;0,274;0,274;0,283
4111;0,274;0,308;0,274;0,285;0,280;0,246;0,246;0,257;0,324;0,274;0,302;0,300;0,302;0,274;0,274;0,283
4112;0,274;0,308;0,274;0,285;0,280;0,246;0,246;0,257;0,324;0,274;0,302;0,300;0,302;0,274;0,274;0,283
4113;0,274;0,308;0,274;0,285;0,280;0,246;0,246;0,257;0,324;0,274;0,302;0,300;0,302;0,274;0,274;0,283
4114;0,274;0,308;0,274;0,285;0,280;0,246;0,246;0,257;0,324;0,274;0,302;0,300;0,302;0,274;0,274;0,283
4115;0,274;0,308;0,274;0,285;0,280;0,246;0,246;0,257;0,324;0,274;0,302;0,300;0,302;0,274;0,274;0,283
4116;0,274;0,308;0,274;0,285;0,280;0,246;0,246;0,257;0,324;0,274;0,302;0,300;0,302;0,274;0,274;0,283
4117;0,274;0,308;0,274;0,285;0,280;0,246;0,246;0,257;0,324;0,274;0,302;0,300;0,302;0,274;0,274;0,283
4118;0,274;0,308;0,274;0,285;0,280;0,246;0,246;0,257;0,324;0,274;0,302;0,300;0,302;0,274;0,274;0,283
4119;0,274;0,308;0,274;0,285;0,280;0,246;0,246;0,257;0,324;0,274;0,302;0,300;0,302;0,274;0,274;0,283
4120;0,274;0,308;0,274;0,285;0,280;0,246;0,246;0,257;0,324;0,274;0,302;0,300;0,302;0,274;0,274;0,283
4121;0,274;0,308;0,274;0,285;0,280;0,246;0,246;0,257;0,324;0,274;0,302;0,300;0,302;0,274;0,274;0,283
4122;0,274;0,308;0,274;0,285;0,280;0,246;0,246;0,257;0,324;0,274;0,302;0,300;0,302;0,274;0,274;0,283
4123;0,274;0,308;0,274;0,285;0,280;0,246;0,246;0,257;0,324;0,274;0,302;0,300;0,302;0,274;0,274;0,283
4124;0,274;0,308;0,274;0,285;0,280;0,246;0,246;0,257;0,324;0,274;0,302;0,300;0,302;0,274;0,274;0,283
4125;0,274;0,308;0,274;0,285;0,280;0,246;0,246;0,257;0,324;0,274;0,302;0,300;0,302;0,274;0,274;0,283
4126;0,274;0,308;0,274;0,285;0,280;0,246;0,246;0,257;0,324;0,274;0,302;0,300;0,302;0,274;0,274;0,283
4127;0,274;0,308;0,274;0,285;0,280;0,246;0,246;0,257;0,324;0,274;0,302;0,300;0,302;0,274;0,274;0,283
4128;0,274;0,308;0,274;0,285;0,280;0,246;0,246;0,257;0,324;0,274;0,302;0,300;0,302;0,274;0,274;0,283
4129;0,274;0,308;0,274;0,285;0,280;0,246;0,246;0,257;0,324;0,274;0,302;0,300;0,302;0,274;0,274;0,283
4130;0,274;0,308;0,274;0,285;0,280;0,246;0,246;0,257;0,324;0,274;0,302;0,300;0,302;0,274;0,274;0,283
4131;0,274;0,308;0,274;0,285;0,280;0,246;0,246;0,257;0,324;0,274;0,302;0,300;0,302;0,274;0,274;0,283
4132;0,274;0,308;0,274;0,285;0,280;0,246;0,246;0,257;0,324;0,274;0,302;0,300;0,302;0,274;0,274;0,283
4133;0,274;0,308;0,274;0,285;0,280;0,246;0,246;0,257;0,324;0,274;0,302;0,300;0,302;0,274;0,274;0,283
4134;0,274;0,308;0,274;0,285;0,280;0,246;0,246;0,257;0,324;0,274;0,302;0,300;0,302;0,274;0,274;0,283
4135;0,274;0,308;0,274;0,285;0,280;0,246;0,246;0,257;0,324;0,274;0,302;0,300;0,302;0,274;0,274;0,283
4136;0,274;0,308;0,274;0,285;0,280;0,246;0,246;0,257;0,324;0,274;0,302;0,300;0,302;0,274;0,274;0,283
4137;0,274;0,308;0,274;0,285;0,280;0,246;0,246;0,257;0,324;0,274;0,302;0,300;0,302;0,274;0,274;0,283
4138;0,274;0,308;0,274;0,285;0,280;0,246;0,246;0,257;0,324;0,274;0,302;0,300;0,302;0,274;0,274;0,283
4139;0,274;0,308;0,274;0,285;0,280;0,246;0,246;0,257;0,324;0,274;0,302;0,300;0,302;0,274;0,274;0,283
4140;0,274;0,308;0,274;0,285;0,280;0,246;0,246;0,257;0,324;0,274;0,302;0,300;0,302;0,274;0,274;0,283
4141;0,274;0,308;0,274;0,285;0,280;0,246;0,246;0,257;0,324;0,274;0,302;0,300;0,302;0,274;0,274;0,283
4142;0,274;0,308;0,274;0,285;0,280;0,246;0,246;0,257;0,324;0,274;0,302;0,300;0,302;0,274;0,274;0,283
4143;0,274;0,308;0,274;0,285;0,280;0,246;0,246;0,257;0,324;0,274;0,302;0,300;0,302;0,274;0,274;0,283
4144;0,274;0,308;0,274;0,285;0,280;0,246;0,246;0,257;0,324;0,274;0,302;0,300;0,302;0,274;0,274;0,283
4145;0,274;0,308;0,274;0,285;0,280;0,246;0,246;0,257;0,324;0,274;0,302;0,300;0,302;0,274;0,274;0,283
4146;0,274;0,308;0,274;0,285;0,280;0,246;0,246;0,257;0,324;0,274;0,302;0,300;0,302;0,274;0,274;0,283
4147;0,274;0,308;0,274;0,285;0,280;0,246;0,246;0,257;0,324;0,274;0,302;0,300;0,302;0,274;0,274;0,283
4148;0,274;0,308;0,274;0,285;0,280;0,246;0,246;0,257;0,324;0,274;0,302;0,300;0,302;0,274;0,274;0,283
4149;0,274;0,308;0,274;0,285;0,280;0,246;0,246;0,257;0,324;0,274;0,302;0,300;0,302;0,274;0,274;0,283
4150;0,274;0,308;0,274;0,285;0,280;0,246;0,246;0,257;0,324;0,274;0,302;0,300;0,302;0,274;0,274;0,283
4151;0,274;0,308;0,274;0,285;0,280;0,246;0,246;0,257;0,324;0,274;0,302;0,300;0,302;0,274;0,274;0,283
4152;0,274;0,308;0,274;0,285;0,280;0,246;0,246;0,257;0,324;0,274;0,302;0,300;0,302;0,274;0,274;0,283
4153;0,274;0,308;0,274;0,285;0,280;0,246;0,246;0,257;0,324;0,274;0,302;0,300;0,302;0,274;0,274;0,283
4154;0,274;0,308;0,274;0,285;0,280;0,246;0,246;0,257;0,324;0,274;0,302;0,300;0,302;0,274;0,274;0,283
4155;0,274;0,308;0,274;0,285;0,280;0,246;0,246;0,257;0,324;0,274;0,302;0,300;0,302;0,274;0,274;0,283
4156;0,274;0,308;0,274;0,285;0,280;0,246;0,246;0,257;0,324;0,274;0,302;0,300;0,302;0,274;0,274;0,283
4157;0,274;0,308;0,274;0,285;0,280;0,246;0,246;0,257;0,324;0,274;0,302;0,300;0,302;0,274;0,274;0,283
4158;0,274;0,308;0,274;0,285;0,280;0,246;0,246;0,257;0,324;0,274;0,302;0,300;0,302;0,274;0,274;0,283
4159;0,274;0,308;0,274;0,285;0,280;0,246;0,246;0,257;0,324;0,274;0,302;0,300;0,302;0,274;0,274;0,283
4160;0,274;0,308;0,274;0,285;0,280;0,246;0,246;0,257;0,324;0,274;0,302;0,300;0,302;0,274;0,274;0,283
4161;0,274;0,308;0,274;0,285;0,280;0,246;0,246;0,257;0,324;0,274;0,302;0,300;0,302;0,274;0,274;0,283
4162;0,274;0,308;0,274;0,285;0,280;0,246;0,246;0,257;0,324;0,274;0,302;0,300;0,302;0,274;0,274;0,283
4163;0,274;0,308;0,274;0,285;0,280;0,246;0,246;0,257;0,324;0,274;0,302;0,300;0,302;0,274;0,274;0,283
4164;0,274;0,308;0,274;0,285;0,280;0,246;0,246;0,257;0,324;0,274;0,302;0,300;0,302;0,274;0,274;0,283
4165;0,274;0,308;0,274;0,285;0,280;0,246;0,246;0,257;0,324;0,274;0,302;0,300;0,302;0,274;0,274;0,283
4166;0,274;0,308;0,274;0,285;0,280;0,246;0,246;0,257;0,324;0,274;0,302;0,300;0,302;0,274;0,274;0,283
4167;0,274;0,308;0,274;0,285;0,280;0,246;0,246;0,257;0,324;0,274;0,302;0,300;0,302;0,274;0,274;0,283
4168;0,274;0,308;0,274;0,285;0,280;0,246;0,246;0,257;0,324;0,274;0,302;0,300;0,302;0,274;0,274;0,283
4169;0,274;0,308;0,274;0,285;0,280;0,246;0,246;0,257;0,324;0,274;0,302;0,300;0,302;0,274;0,274;0,283
4170;0,274;0,308;0,274;0,285;0,280;0,246;0,246;0,257;0,324;0,274;0,302;0,300;0,302;0,274;0,274;0,283
4171;0,274;0,308;0,274;0,285;0,280;0,246;0,246;0,257;0,324;0,274;0,302;0,300;0,302;0,274;0,274;0,283
4172;0,274;0,308;0,274;0,285;0,280;0,246;0,246;0,257;0,324;0,274;0,302;0,300;0,302;0,274;0,274;0,283
4173;0,274;0,308;0,274;0,285;0,280;0,246;0,246;0,257;0,324;0,274;0,302;0,300;0,302;0,274;0,274;0,283
4174;0,274;0,308;0,274;0,285;0,280;0,246;0,246;0,257;0,324;0,274;0,302;0,300;0,302;0,274;0,274;0,283
4175;0,274;0,308;0,274;0,285;0,280;0,246;0,246;0,257;0,324;0,274;0,302;0,300;0,302;0,274;0,274;0,283
4176;0,274;0,308;0,274;0,285;0,280;0,246;0,246;0,257;0,324;0,274;0,302;0,300;0,302;0,274;0,274;0,283
4177;0,274;0,308;0,274;0,285;0,280;0,246;0,246;0,257;0,324;0,274;0,302;0,300;0,302;0,274;0,274;0,283
4178;0,274;0,308;0,274;0,285;0,280;0,246;0,246;0,257;0,324;0,274;0,302;0,300;0,302;0,274;0,274;0,283
4179;0,274;0,308;0,274;0,285;0,280;0,246;0,246;0,257;0,324;0,274;0,302;0,300;0,302;0,274;0,274;0,283
4180;0,274;0,308;0,274;0,285;0,280;0,246;0,246;0,257;0,324;0,274;0,302;0,300;0,302;0,274;0,274;0,283
4181;0,274;0,308;0,274;0,285;0,280;0,246;0,246;0,257;0,324;0,274;0,302;0,300;0,302;0,274;0,274;0,283
4182;0,274;0,308;0,274;0,285;0,280;0,246;0,246;0,257;0,324;0,274;0,302;0,300;0,302;0,274;0,274;0,283
4183;0,274;0,308;0,274;0,285;0,280;0,246;0,246;0,257;0,324;0,274;0,302;0,300;0,302;0,274;0,274;0,283
4184;0,274;0,308;0,274;0,285;0,280;0,246;0,246;0,257;0,324;0,274;0,302;0,300;0,302;0,274;0,274;0,283
4185;0,274;0,308;0,274;0,285;0,280;0,246;0,246;0,257;0,324;0,274;0,302;0,300;0,302;0,274;0,274;0,283
4186;0,274;0,308;0,274;0,285;0,280;0,246;0,246;0,257;0,324;0,274;0,302;0,300;0,302;0,274;0,274;0,283
4187;0,274;0,308;0,274;0,285;0,280;0,246;0,246;0,257;0,324;0,274;0,302;0,300;0,302;0,274;0,274;0,283
4188;0,274;0,308;0,274;0,285;0,280;0,246;0,246;0,257;0,324;0,274;0,302;0,300;0,302;0,274;0,274;0,283
4189;0,274;0,308;0,274;0,285;0,280;0,246;0,246;0,257;0,324;0,274;0,302;0,300;0,302;0,274;0,274;0,283
4190;0,274;0,308;0,274;0,285;0,280;0,246;0,246;0,257;0,324;0,274;0,302;0,300;0,302;0,274;0,274;0,283
4191;0,274;0,308;0,274;0,285;0,280;0,246;0,246;0,257;0,324;0,274;0,302;0,300;0,302;0,274;0,274;0,283
4192;0,274;0,308;0,274;0,285;0,280;0,246;0,246;0,257;0,324;0,274;0,302;0,300;0,302;0,274;0,274;0,283
4193;0,274;0,308;0,274;0,285;0,280;0,246;0,246;0,257;0,324;0,274;0,302;0,300;0,302;0,274;0,274;0,283
4194;0,274;0,308;0,274;0,285;0,280;0,246;0,246;0,257;0,324;0,274;0,302;0,300;0,302;0,274;0,274;0,283
4195;0,274;0,308;0,274;0,285;0,280;0,246;0,246;0,257;0,324;0,274;0,302;0,300;0,302;0,274;0,274;0,283
4196;0,274;0,308;0,274;0,285;0,280;0,246;0,246;0,257;0,324;0,274;0,302;0,300;0,302;0,274;0,274;0,283
4197;0,274;0,308;0,274;0,285;0,280;0,246;0,246;0,257;0,324;0,274;0,302;0,300;0,302;0,274;0,274;0,283
4198;0,274;0,308;0,274;0,285;0,280;0,246;0,246;0,257;0,324;0,274;0,302;0,300;0,302;0,274;0,274;0,283
4199;0,274;0,308;0,274;0,285;0,280;0,246;0,246;0,257;0,324;0,274;0,302;0,300;0,302;0,274;0,274;0,283
4200;0,274;0,308;0,274;0,285;0,280;0,246;0,246;0,257;0,324;0,274;0,302;0,300;0,302;0,274;0,274;0,283
4201;0,274;0,308;0,274;0,285;0,280;0,246;0,246;0,257;0,324;0,274;0,302;0,300;0,302;0,274;0,274;0,283
4202;0,274;0,308;0,274;0,285;0,280;0,246;0,246;0,257;0,324;0,274;0,302;0,300;0,302;0,274;0,274;0,283
4203;0,274;0,308;0,274;0,285;0,280;0,246;0,246;0,257;0,324;0,274;0,302;0,300;0,302;0,274;0,274;0,283
4204;0,274;0,308;0,274;0,285;0,280;0,246;0,246;0,257;0,324;0,274;0,302;0,300;0,302;0,274;0,274;0,283
4205;0,274;0,308;0,274;0,285;0,280;0,246;0,246;0,257;0,324;0,274;0,302;0,300;0,302;0,274;0,274;0,283
4206;0,274;0,308;0,274;0,285;0,280;0,246;0,246;0,257;0,324;0,274;0,302;0,300;0,302;0,274;0,274;0,283
4207;0,274;0,308;0,274;0,285;0,280;0,246;0,246;0,257;0,324;0,274;0,302;0,300;0,302;0,274;0,274;0,283
4208;0,274;0,308;0,274;0,285;0,280;0,246;0,246;0,257;0,324;0,274;0,302;0,300;0,302;0,274;0,274;0,283
4209;0,274;0,308;0,274;0,285;0,280;0,246;0,246;0,257;0,324;0,274;0,302;0,300;0,302;0,274;0,274;0,283
